clip,preictal
Dog_2_test_segment_0790.mat,0.142
Dog_2_test_segment_0898.mat,0.22
Dog_2_test_segment_0119.mat,0.4
Dog_2_test_segment_0199.mat,0.454
Dog_2_test_segment_0325.mat,0.042
Dog_2_test_segment_0360.mat,0.352
Dog_2_test_segment_0059.mat,0.231
Dog_2_test_segment_0086.mat,0.256
Dog_2_test_segment_0573.mat,0.221
Dog_2_test_segment_0955.mat,0.058
Dog_2_test_segment_0976.mat,0.159
Dog_2_test_segment_0502.mat,0.134
Dog_2_test_segment_0583.mat,0.254
Dog_2_test_segment_0270.mat,0.137
Dog_2_test_segment_0960.mat,0.0
Dog_2_test_segment_0350.mat,0.42
Dog_2_test_segment_0659.mat,0.074
Dog_2_test_segment_0625.mat,0.152
Dog_2_test_segment_0042.mat,0.013
Dog_2_test_segment_0753.mat,0.22
Dog_2_test_segment_0394.mat,0.212
Dog_2_test_segment_0155.mat,0.2
Dog_2_test_segment_0385.mat,0.104
Dog_2_test_segment_0253.mat,0.233
Dog_2_test_segment_0027.mat,0.234
Dog_2_test_segment_0893.mat,0.099
Dog_2_test_segment_0539.mat,0.238
Dog_2_test_segment_0136.mat,0.414
Dog_2_test_segment_0514.mat,0.002
Dog_2_test_segment_0477.mat,0.148
Dog_2_test_segment_0067.mat,0.225
Dog_2_test_segment_0696.mat,0.033
Dog_2_test_segment_0440.mat,0.005
Dog_2_test_segment_0999.mat,0.042
Dog_2_test_segment_0478.mat,0.331
Dog_2_test_segment_0759.mat,0.276
Dog_2_test_segment_0281.mat,0.005
Dog_2_test_segment_0377.mat,0.171
Dog_2_test_segment_0499.mat,0.11
Dog_2_test_segment_0636.mat,0.072
Dog_2_test_segment_0485.mat,0.008
Dog_2_test_segment_0798.mat,0.132
Dog_2_test_segment_0885.mat,0.356
Dog_2_test_segment_0003.mat,0.065
Dog_2_test_segment_0413.mat,0.002
Dog_2_test_segment_0633.mat,0.288
Dog_2_test_segment_0284.mat,0.693
Dog_2_test_segment_0230.mat,0.366
Dog_2_test_segment_0220.mat,0.059
Dog_2_test_segment_0103.mat,0.288
Dog_2_test_segment_0841.mat,0.106
Dog_2_test_segment_0323.mat,0.114
Dog_2_test_segment_0306.mat,0.397
Dog_2_test_segment_0447.mat,0.102
Dog_2_test_segment_0766.mat,0.161
Dog_2_test_segment_0428.mat,0.478
Dog_2_test_segment_0988.mat,0.704
Dog_2_test_segment_0311.mat,0.131
Dog_2_test_segment_0805.mat,0.158
Dog_2_test_segment_0240.mat,0.335
Dog_2_test_segment_0845.mat,0.169
Dog_2_test_segment_0785.mat,0.198
Dog_2_test_segment_0686.mat,0.25
Dog_2_test_segment_0348.mat,0.065
Dog_2_test_segment_0179.mat,0.436
Dog_2_test_segment_0511.mat,0.517
Dog_2_test_segment_0544.mat,0.005
Dog_2_test_segment_0821.mat,0.351
Dog_2_test_segment_0289.mat,0.444
Dog_2_test_segment_0224.mat,0.031
Dog_2_test_segment_0663.mat,0.184
Dog_2_test_segment_0647.mat,0.007
Dog_2_test_segment_0859.mat,0.218
Dog_2_test_segment_0979.mat,0.006
Dog_2_test_segment_0622.mat,0.0
Dog_2_test_segment_0614.mat,0.127
Dog_2_test_segment_0402.mat,0.317
Dog_2_test_segment_0540.mat,0.351
Dog_2_test_segment_0831.mat,0.159
Dog_2_test_segment_0779.mat,0.374
Dog_2_test_segment_0549.mat,0.106
Dog_2_test_segment_0619.mat,0.147
Dog_2_test_segment_0809.mat,0.391
Dog_2_test_segment_0951.mat,0.012
Dog_2_test_segment_0393.mat,0.225
Dog_2_test_segment_0789.mat,0.088
Dog_2_test_segment_0522.mat,0.244
Dog_2_test_segment_0975.mat,0.093
Dog_2_test_segment_0752.mat,0.118
Dog_2_test_segment_0296.mat,0.393
Dog_2_test_segment_0616.mat,0.578
Dog_2_test_segment_0382.mat,0.298
Dog_2_test_segment_0588.mat,0.15
Dog_2_test_segment_0956.mat,0.201
Dog_2_test_segment_0855.mat,0.366
Dog_2_test_segment_0602.mat,0.579
Dog_2_test_segment_0032.mat,0.18
Dog_2_test_segment_0601.mat,0.112
Dog_2_test_segment_0780.mat,0.309
Dog_2_test_segment_0953.mat,0.318
Dog_2_test_segment_0218.mat,0.28
Dog_2_test_segment_0373.mat,0.272
Dog_2_test_segment_0162.mat,0.252
Dog_2_test_segment_0274.mat,0.08
Dog_2_test_segment_0857.mat,0.103
Dog_2_test_segment_0878.mat,0.134
Dog_2_test_segment_0492.mat,0.069
Dog_2_test_segment_0652.mat,0.322
Dog_2_test_segment_0586.mat,0.105
Dog_2_test_segment_0012.mat,0.218
Dog_2_test_segment_0471.mat,0.012
Dog_2_test_segment_0923.mat,0.175
Dog_2_test_segment_0969.mat,0.298
Dog_2_test_segment_0972.mat,0.001
Dog_2_test_segment_0570.mat,0.121
Dog_2_test_segment_0795.mat,0.487
Dog_2_test_segment_0965.mat,0.393
Dog_2_test_segment_0115.mat,0.069
Dog_2_test_segment_0792.mat,0.344
Dog_2_test_segment_0559.mat,0.188
Dog_2_test_segment_0005.mat,0.286
Dog_2_test_segment_0302.mat,0.237
Dog_2_test_segment_0903.mat,0.313
Dog_2_test_segment_0105.mat,0.085
Dog_2_test_segment_0711.mat,0.162
Dog_2_test_segment_0125.mat,0.107
Dog_2_test_segment_0388.mat,0.116
Dog_2_test_segment_0599.mat,0.037
Dog_2_test_segment_0917.mat,0.172
Dog_2_test_segment_0609.mat,0.114
Dog_2_test_segment_0297.mat,0.081
Dog_2_test_segment_0775.mat,0.203
Dog_2_test_segment_0239.mat,0.137
Dog_2_test_segment_0550.mat,0.113
Dog_2_test_segment_0758.mat,0.274
Dog_2_test_segment_0762.mat,0.042
Dog_2_test_segment_0466.mat,0.085
Dog_2_test_segment_0458.mat,0.158
Dog_2_test_segment_0241.mat,0.271
Dog_2_test_segment_0948.mat,0.04
Dog_2_test_segment_0454.mat,0.119
Dog_2_test_segment_0643.mat,0.254
Dog_2_test_segment_0787.mat,0.088
Dog_2_test_segment_0404.mat,0.153
Dog_2_test_segment_0449.mat,0.141
Dog_2_test_segment_0305.mat,0.485
Dog_2_test_segment_0412.mat,0.097
Dog_2_test_segment_0658.mat,0.248
Dog_2_test_segment_0259.mat,0.169
Dog_2_test_segment_0668.mat,0.017
Dog_2_test_segment_0654.mat,0.288
Dog_2_test_segment_0074.mat,0.201
Dog_2_test_segment_0214.mat,0.118
Dog_2_test_segment_0738.mat,0.196
Dog_2_test_segment_0505.mat,0.258
Dog_2_test_segment_0367.mat,0.116
Dog_2_test_segment_0710.mat,0.138
Dog_2_test_segment_0390.mat,0.17
Dog_2_test_segment_0104.mat,0.465
Dog_2_test_segment_0113.mat,0.101
Dog_2_test_segment_0493.mat,0.156
Dog_2_test_segment_0946.mat,0.101
Dog_2_test_segment_0576.mat,0.076
Dog_2_test_segment_0808.mat,0.089
Dog_2_test_segment_0374.mat,0.422
Dog_2_test_segment_0575.mat,0.203
Dog_2_test_segment_0171.mat,0.072
Dog_2_test_segment_0806.mat,0.306
Dog_2_test_segment_0900.mat,0.174
Dog_2_test_segment_0648.mat,0.108
Dog_3_test_segment_0523.mat,0.104
Dog_3_test_segment_0659.mat,0.144
Dog_3_test_segment_0138.mat,0.016
Dog_3_test_segment_0597.mat,0.085
Dog_3_test_segment_0554.mat,0.083
Dog_3_test_segment_0784.mat,0.065
Dog_3_test_segment_0292.mat,0.132
Dog_3_test_segment_0152.mat,0.123
Dog_3_test_segment_0170.mat,0.106
Dog_3_test_segment_0484.mat,0.103
Dog_3_test_segment_0124.mat,0.079
Dog_3_test_segment_0216.mat,0.113
Dog_3_test_segment_0663.mat,0.039
Dog_3_test_segment_0786.mat,0.092
Dog_3_test_segment_0625.mat,0.093
Dog_3_test_segment_0719.mat,0.06
Dog_3_test_segment_0524.mat,0.08
Dog_3_test_segment_0777.mat,0.08
Dog_3_test_segment_0502.mat,0.089
Dog_3_test_segment_0838.mat,0.065
Dog_3_test_segment_0499.mat,0.09
Dog_3_test_segment_0880.mat,0.073
Dog_3_test_segment_0043.mat,0.096
Dog_3_test_segment_0275.mat,0.083
Dog_3_test_segment_0408.mat,0.082
Dog_3_test_segment_0740.mat,0.11
Dog_3_test_segment_0093.mat,0.098
Dog_3_test_segment_0600.mat,0.1
Dog_3_test_segment_0003.mat,0.082
Dog_3_test_segment_0655.mat,0.009
Dog_3_test_segment_0746.mat,0.094
Dog_3_test_segment_0398.mat,0.072
Dog_3_test_segment_0902.mat,0.065
Dog_3_test_segment_0267.mat,0.08
Dog_3_test_segment_0628.mat,0.082
Dog_3_test_segment_0109.mat,0.082
Dog_3_test_segment_0757.mat,0.09
Dog_3_test_segment_0308.mat,0.078
Dog_3_test_segment_0232.mat,0.082
Dog_3_test_segment_0023.mat,0.1
Dog_3_test_segment_0046.mat,0.115
Dog_3_test_segment_0240.mat,0.119
Dog_3_test_segment_0247.mat,0.092
Dog_3_test_segment_0537.mat,0.083
Dog_3_test_segment_0776.mat,0.11
Dog_3_test_segment_0400.mat,0.131
Dog_3_test_segment_0004.mat,0.105
Dog_3_test_segment_0660.mat,0.12
Dog_3_test_segment_0016.mat,0.125
Dog_3_test_segment_0110.mat,0.055
Dog_3_test_segment_0158.mat,0.075
Dog_3_test_segment_0874.mat,0.101
Dog_3_test_segment_0472.mat,0.094
Dog_3_test_segment_0338.mat,0.08
Dog_3_test_segment_0183.mat,0.086
Dog_3_test_segment_0435.mat,0.107
Dog_3_test_segment_0534.mat,0.084
Dog_3_test_segment_0846.mat,0.107
Dog_3_test_segment_0724.mat,0.064
Dog_3_test_segment_0648.mat,0.078
Dog_3_test_segment_0218.mat,0.132
Dog_3_test_segment_0141.mat,0.114
Dog_3_test_segment_0564.mat,0.104
Dog_3_test_segment_0891.mat,0.094
Dog_3_test_segment_0637.mat,0.099
Dog_3_test_segment_0044.mat,0.078
Dog_3_test_segment_0511.mat,0.094
Dog_3_test_segment_0730.mat,0.056
Dog_3_test_segment_0774.mat,0.088
Dog_3_test_segment_0194.mat,0.076
Dog_3_test_segment_0168.mat,0.107
Dog_3_test_segment_0052.mat,0.096
Dog_3_test_segment_0282.mat,0.084
Dog_3_test_segment_0100.mat,0.083
Dog_3_test_segment_0127.mat,0.086
Dog_3_test_segment_0145.mat,0.097
Dog_3_test_segment_0147.mat,0.078
Dog_3_test_segment_0632.mat,0.11
Dog_3_test_segment_0698.mat,0.088
Dog_3_test_segment_0129.mat,0.118
Dog_3_test_segment_0121.mat,0.106
Dog_3_test_segment_0618.mat,0.133
Dog_3_test_segment_0536.mat,0.076
Dog_3_test_segment_0161.mat,0.092
Dog_3_test_segment_0319.mat,0.069
Dog_3_test_segment_0602.mat,0.088
Dog_3_test_segment_0651.mat,0.13
Dog_3_test_segment_0223.mat,0.068
Dog_3_test_segment_0586.mat,0.069
Dog_3_test_segment_0304.mat,0.071
Dog_3_test_segment_0832.mat,0.019
Dog_3_test_segment_0132.mat,0.1
Dog_3_test_segment_0250.mat,0.063
Dog_3_test_segment_0580.mat,0.075
Dog_3_test_segment_0092.mat,0.086
Dog_3_test_segment_0817.mat,0.058
Dog_3_test_segment_0615.mat,0.09
Dog_3_test_segment_0035.mat,0.082
Dog_3_test_segment_0082.mat,0.108
Dog_3_test_segment_0453.mat,0.091
Dog_3_test_segment_0358.mat,0.112
Dog_3_test_segment_0070.mat,0.104
Dog_3_test_segment_0545.mat,0.06
Dog_3_test_segment_0604.mat,0.097
Dog_3_test_segment_0608.mat,0.13
Dog_3_test_segment_0366.mat,0.114
Dog_3_test_segment_0616.mat,0.099
Dog_3_test_segment_0226.mat,0.015
Dog_3_test_segment_0787.mat,0.12
Dog_3_test_segment_0865.mat,0.079
Dog_3_test_segment_0309.mat,0.061
Dog_3_test_segment_0734.mat,0.086
Dog_3_test_segment_0779.mat,0.061
Dog_3_test_segment_0819.mat,0.091
Dog_3_test_segment_0700.mat,0.034
Dog_3_test_segment_0159.mat,0.127
Dog_3_test_segment_0390.mat,0.086
Dog_3_test_segment_0670.mat,0.107
Dog_3_test_segment_0018.mat,0.084
Dog_3_test_segment_0293.mat,0.072
Dog_3_test_segment_0379.mat,0.094
Dog_3_test_segment_0188.mat,0.08
Dog_3_test_segment_0533.mat,0.123
Dog_3_test_segment_0666.mat,0.098
Dog_3_test_segment_0200.mat,0.099
Dog_3_test_segment_0257.mat,0.096
Dog_3_test_segment_0498.mat,0.112
Dog_3_test_segment_0431.mat,0.129
Dog_3_test_segment_0500.mat,0.077
Dog_3_test_segment_0217.mat,0.129
Dog_3_test_segment_0595.mat,0.087
Dog_3_test_segment_0658.mat,0.08
Dog_3_test_segment_0430.mat,0.082
Dog_3_test_segment_0834.mat,0.09
Dog_3_test_segment_0081.mat,0.084
Dog_3_test_segment_0125.mat,0.148
Dog_3_test_segment_0359.mat,0.085
Dog_3_test_segment_0287.mat,0.129
Dog_3_test_segment_0336.mat,0.087
Dog_3_test_segment_0040.mat,0.094
Dog_3_test_segment_0447.mat,0.121
Dog_3_test_segment_0012.mat,0.102
Dog_3_test_segment_0881.mat,0.134
Dog_3_test_segment_0053.mat,0.091
Dog_3_test_segment_0603.mat,0.086
Dog_3_test_segment_0610.mat,0.08
Dog_3_test_segment_0459.mat,0.101
Dog_3_test_segment_0065.mat,0.081
Dog_3_test_segment_0401.mat,0.093
Dog_3_test_segment_0591.mat,0.112
Dog_3_test_segment_0303.mat,0.094
Dog_3_test_segment_0429.mat,0.126
Dog_3_test_segment_0354.mat,0.121
Dog_3_test_segment_0130.mat,0.112
Dog_3_test_segment_0482.mat,0.081
Dog_3_test_segment_0461.mat,0.097
Dog_3_test_segment_0893.mat,0.058
Dog_3_test_segment_0369.mat,0.084
Dog_3_test_segment_0735.mat,0.089
Dog_3_test_segment_0871.mat,0.088
Dog_3_test_segment_0759.mat,0.133
Dog_3_test_segment_0212.mat,0.08
Dog_3_test_segment_0291.mat,0.076
Dog_3_test_segment_0315.mat,0.081
Dog_3_test_segment_0416.mat,0.096
Dog_3_test_segment_0307.mat,0.069
Dog_3_test_segment_0845.mat,0.093
Dog_3_test_segment_0033.mat,0.08
Dog_3_test_segment_0627.mat,0.137
Dog_3_test_segment_0535.mat,0.008
Dog_3_test_segment_0412.mat,0.079
Dog_3_test_segment_0513.mat,0.075
Dog_3_test_segment_0905.mat,0.068
Dog_3_test_segment_0878.mat,0.073
Dog_3_test_segment_0715.mat,0.095
Dog_3_test_segment_0072.mat,0.093
Dog_3_test_segment_0594.mat,0.076
Dog_3_test_segment_0288.mat,0.083
Dog_3_test_segment_0567.mat,0.094
Dog_3_test_segment_0519.mat,0.066
Dog_3_test_segment_0448.mat,0.105
Dog_3_test_segment_0189.mat,0.119
Dog_3_test_segment_0775.mat,0.078
Dog_3_test_segment_0058.mat,0.132
Dog_3_test_segment_0796.mat,0.078
Dog_3_test_segment_0305.mat,0.108
Dog_3_test_segment_0707.mat,0.113
Dog_3_test_segment_0143.mat,0.077
Dog_3_test_segment_0054.mat,0.104
Dog_3_test_segment_0249.mat,0.066
Dog_3_test_segment_0789.mat,0.136
Dog_3_test_segment_0722.mat,0.108
Dog_3_test_segment_0434.mat,0.083
Dog_3_test_segment_0042.mat,0.075
Dog_3_test_segment_0673.mat,0.127
Dog_3_test_segment_0148.mat,0.098
Dog_3_test_segment_0047.mat,0.117
Dog_3_test_segment_0116.mat,0.022
Dog_3_test_segment_0808.mat,0.06
Dog_3_test_segment_0738.mat,0.11
Dog_3_test_segment_0731.mat,0.08
Dog_3_test_segment_0898.mat,0.054
Dog_3_test_segment_0098.mat,0.129
Dog_3_test_segment_0102.mat,0.02
Dog_3_test_segment_0522.mat,0.116
Dog_3_test_segment_0455.mat,0.111
Dog_3_test_segment_0375.mat,0.017
Dog_3_test_segment_0592.mat,0.11
Dog_3_test_segment_0173.mat,0.072
Dog_3_test_segment_0166.mat,0.104
Dog_3_test_segment_0812.mat,0.125
Dog_3_test_segment_0406.mat,0.085
Dog_3_test_segment_0136.mat,0.074
Dog_3_test_segment_0727.mat,0.065
Dog_3_test_segment_0565.mat,0.018
Dog_3_test_segment_0104.mat,0.1
Dog_3_test_segment_0210.mat,0.088
Dog_3_test_segment_0612.mat,0.075
Dog_3_test_segment_0067.mat,0.071
Dog_3_test_segment_0692.mat,0.084
Dog_3_test_segment_0672.mat,0.114
Dog_3_test_segment_0826.mat,0.084
Dog_3_test_segment_0682.mat,0.054
Dog_3_test_segment_0399.mat,0.02
Dog_3_test_segment_0669.mat,0.11
Dog_3_test_segment_0496.mat,0.096
Dog_3_test_segment_0207.mat,0.088
Dog_3_test_segment_0252.mat,0.129
Dog_3_test_segment_0745.mat,0.058
Dog_3_test_segment_0074.mat,0.092
Dog_3_test_segment_0320.mat,0.095
Dog_3_test_segment_0907.mat,0.089
Dog_3_test_segment_0527.mat,0.085
Dog_3_test_segment_0697.mat,0.111
Dog_3_test_segment_0347.mat,0.027
Dog_3_test_segment_0901.mat,0.07
Dog_3_test_segment_0758.mat,0.071
Dog_3_test_segment_0547.mat,0.077
Dog_3_test_segment_0135.mat,0.056
Dog_3_test_segment_0572.mat,0.103
Dog_3_test_segment_0019.mat,0.094
Dog_3_test_segment_0285.mat,0.1
Dog_3_test_segment_0452.mat,0.079
Dog_3_test_segment_0344.mat,0.078
Dog_3_test_segment_0174.mat,0.084
Dog_3_test_segment_0277.mat,0.1
Dog_3_test_segment_0851.mat,0.091
Dog_3_test_segment_0297.mat,0.089
Dog_3_test_segment_0507.mat,0.09
Dog_3_test_segment_0867.mat,0.082
Dog_3_test_segment_0330.mat,0.117
Dog_3_test_segment_0866.mat,0.094
Dog_3_test_segment_0296.mat,0.089
Dog_3_test_segment_0892.mat,0.087
Dog_3_test_segment_0203.mat,0.083
Dog_3_test_segment_0197.mat,0.096
Dog_3_test_segment_0596.mat,0.081
Dog_3_test_segment_0208.mat,0.107
Dog_3_test_segment_0827.mat,0.096
Dog_3_test_segment_0530.mat,0.117
Dog_3_test_segment_0890.mat,0.085
Dog_3_test_segment_0443.mat,0.098
Dog_3_test_segment_0843.mat,0.019
Dog_3_test_segment_0290.mat,0.086
Dog_3_test_segment_0503.mat,0.104
Dog_3_test_segment_0456.mat,0.086
Dog_3_test_segment_0172.mat,0.085
Dog_3_test_segment_0407.mat,0.095
Dog_3_test_segment_0027.mat,0.071
Dog_3_test_segment_0384.mat,0.086
Dog_3_test_segment_0327.mat,0.0
Dog_3_test_segment_0426.mat,0.086
Dog_3_test_segment_0322.mat,0.135
Dog_3_test_segment_0614.mat,0.033
Dog_3_test_segment_0153.mat,0.088
Dog_3_test_segment_0317.mat,0.081
Dog_3_test_segment_0749.mat,0.078
Dog_3_test_segment_0442.mat,0.068
Dog_3_test_segment_0833.mat,0.077
Dog_3_test_segment_0001.mat,0.086
Dog_3_test_segment_0020.mat,0.09
Dog_3_test_segment_0824.mat,0.091
Dog_3_test_segment_0273.mat,0.08
Dog_3_test_segment_0370.mat,0.095
Dog_3_test_segment_0064.mat,0.129
Dog_3_test_segment_0386.mat,0.072
Dog_3_test_segment_0883.mat,0.077
Dog_3_test_segment_0378.mat,0.094
Dog_3_test_segment_0227.mat,0.077
Dog_3_test_segment_0260.mat,0.083
Dog_3_test_segment_0752.mat,0.078
Dog_3_test_segment_0198.mat,0.131
Dog_3_test_segment_0345.mat,0.132
Dog_3_test_segment_0157.mat,0.087
Dog_3_test_segment_0224.mat,0.086
Dog_3_test_segment_0768.mat,0.126
Dog_3_test_segment_0333.mat,0.133
Dog_3_test_segment_0021.mat,0.101
Dog_3_test_segment_0265.mat,0.08
Dog_3_test_segment_0419.mat,0.078
Dog_3_test_segment_0388.mat,0.115
Dog_3_test_segment_0024.mat,0.089
Dog_3_test_segment_0475.mat,0.107
Dog_3_test_segment_0853.mat,0.063
Dog_3_test_segment_0574.mat,0.097
Dog_3_test_segment_0561.mat,0.11
Dog_3_test_segment_0478.mat,0.077
Dog_3_test_segment_0258.mat,0.116
Dog_3_test_segment_0492.mat,0.096
Dog_3_test_segment_0331.mat,0.091
Dog_3_test_segment_0646.mat,0.083
Dog_3_test_segment_0211.mat,0.001
Dog_3_test_segment_0473.mat,0.113
Dog_3_test_segment_0877.mat,0.141
Dog_3_test_segment_0765.mat,0.103
Dog_3_test_segment_0306.mat,0.13
Dog_3_test_segment_0555.mat,0.087
Dog_3_test_segment_0656.mat,0.092
Dog_3_test_segment_0014.mat,0.093
Dog_3_test_segment_0490.mat,0.085
Dog_3_test_segment_0254.mat,0.083
Dog_3_test_segment_0343.mat,0.083
Dog_3_test_segment_0860.mat,0.091
Dog_3_test_segment_0123.mat,0.107
Dog_3_test_segment_0107.mat,0.068
Dog_3_test_segment_0837.mat,0.046
Dog_3_test_segment_0773.mat,0.061
Dog_3_test_segment_0077.mat,0.073
Dog_3_test_segment_0873.mat,0.113
Dog_3_test_segment_0771.mat,0.118
Dog_3_test_segment_0151.mat,0.079
Dog_3_test_segment_0302.mat,0.054
Dog_3_test_segment_0850.mat,0.069
Dog_3_test_segment_0414.mat,0.102
Dog_3_test_segment_0583.mat,0.078
Dog_3_test_segment_0377.mat,0.104
Dog_3_test_segment_0801.mat,0.019
Dog_3_test_segment_0193.mat,0.132
Dog_3_test_segment_0805.mat,0.098
Dog_3_test_segment_0575.mat,0.081
Dog_3_test_segment_0364.mat,0.104
Dog_3_test_segment_0732.mat,0.136
Dog_3_test_segment_0797.mat,0.113
Dog_3_test_segment_0876.mat,0.074
Dog_3_test_segment_0097.mat,0.117
Dog_3_test_segment_0133.mat,0.091
Dog_3_test_segment_0089.mat,0.085
Dog_3_test_segment_0332.mat,0.074
Dog_3_test_segment_0397.mat,0.158
Dog_3_test_segment_0427.mat,0.132
Dog_3_test_segment_0009.mat,0.115
Dog_3_test_segment_0049.mat,0.143
Dog_3_test_segment_0280.mat,0.069
Dog_3_test_segment_0469.mat,0.077
Dog_3_test_segment_0342.mat,0.031
Dog_3_test_segment_0477.mat,0.062
Dog_3_test_segment_0156.mat,0.104
Dog_3_test_segment_0083.mat,0.127
Dog_3_test_segment_0806.mat,0.122
Dog_3_test_segment_0439.mat,0.065
Dog_3_test_segment_0222.mat,0.088
Dog_3_test_segment_0010.mat,0.017
Dog_3_test_segment_0404.mat,0.082
Dog_3_test_segment_0402.mat,0.067
Dog_3_test_segment_0642.mat,0.067
Dog_3_test_segment_0071.mat,0.08
Dog_3_test_segment_0036.mat,0.109
Dog_3_test_segment_0791.mat,0.078
Dog_3_test_segment_0276.mat,0.127
Dog_3_test_segment_0712.mat,0.085
Dog_3_test_segment_0080.mat,0.129
Dog_3_test_segment_0661.mat,0.096
Dog_3_test_segment_0538.mat,0.004
Dog_3_test_segment_0544.mat,0.082
Dog_3_test_segment_0836.mat,0.137
Dog_3_test_segment_0844.mat,0.087
Dog_3_test_segment_0441.mat,0.132
Dog_3_test_segment_0543.mat,0.091
Dog_3_test_segment_0793.mat,0.051
Dog_3_test_segment_0579.mat,0.087
Dog_3_test_segment_0778.mat,0.057
Dog_3_test_segment_0641.mat,0.117
Dog_3_test_segment_0820.mat,0.084
Dog_3_test_segment_0185.mat,0.085
Dog_3_test_segment_0117.mat,0.009
Dog_3_test_segment_0180.mat,0.072
Dog_3_test_segment_0690.mat,0.099
Dog_3_test_segment_0512.mat,0.111
Dog_3_test_segment_0593.mat,0.084
Dog_3_test_segment_0446.mat,0.083
Dog_3_test_segment_0783.mat,0.088
Dog_3_test_segment_0368.mat,0.087
Dog_3_test_segment_0721.mat,0.097
Dog_3_test_segment_0751.mat,0.112
Dog_3_test_segment_0662.mat,0.076
Dog_3_test_segment_0803.mat,0.095
Dog_3_test_segment_0196.mat,0.095
Dog_3_test_segment_0764.mat,0.124
Dog_3_test_segment_0546.mat,0.151
Dog_3_test_segment_0329.mat,0.103
Dog_3_test_segment_0630.mat,0.066
Dog_3_test_segment_0243.mat,0.067
Dog_3_test_segment_0311.mat,0.133
Dog_3_test_segment_0840.mat,0.089
Dog_3_test_segment_0570.mat,0.098
Dog_3_test_segment_0706.mat,0.064
Dog_3_test_segment_0532.mat,0.09
Dog_3_test_segment_0037.mat,0.099
Dog_3_test_segment_0841.mat,0.051
Dog_3_test_segment_0126.mat,0.072
Dog_3_test_segment_0767.mat,0.114
Dog_3_test_segment_0650.mat,0.079
Dog_3_test_segment_0621.mat,0.077
Dog_3_test_segment_0559.mat,0.083
Dog_3_test_segment_0633.mat,0.098
Dog_3_test_segment_0868.mat,0.099
Dog_3_test_segment_0346.mat,0.108
Dog_3_test_segment_0373.mat,0.069
Dog_3_test_segment_0854.mat,0.052
Dog_3_test_segment_0742.mat,0.102
Dog_3_test_segment_0772.mat,0.026
Dog_3_test_segment_0766.mat,0.083
Dog_3_test_segment_0094.mat,0.101
Dog_3_test_segment_0405.mat,0.113
Dog_3_test_segment_0385.mat,0.089
Dog_3_test_segment_0421.mat,0.073
Dog_3_test_segment_0756.mat,0.098
Dog_3_test_segment_0862.mat,0.083
Dog_3_test_segment_0351.mat,0.092
Dog_3_test_segment_0101.mat,0.085
Dog_3_test_segment_0221.mat,0.088
Dog_3_test_segment_0678.mat,0.136
Dog_3_test_segment_0187.mat,0.074
Dog_3_test_segment_0495.mat,0.122
Dog_3_test_segment_0811.mat,0.105
Dog_3_test_segment_0528.mat,0.065
Dog_3_test_segment_0140.mat,0.1
Dog_3_test_segment_0214.mat,0.076
Dog_3_test_segment_0611.mat,0.128
Dog_3_test_segment_0462.mat,0.135
Dog_3_test_segment_0885.mat,0.093
Dog_3_test_segment_0041.mat,0.086
Dog_3_test_segment_0248.mat,0.131
Dog_3_test_segment_0714.mat,0.111
Dog_3_test_segment_0645.mat,0.107
Dog_3_test_segment_0684.mat,0.079
Dog_3_test_segment_0184.mat,0.091
Dog_3_test_segment_0859.mat,0.083
Dog_3_test_segment_0380.mat,0.093
Dog_3_test_segment_0128.mat,0.125
Dog_3_test_segment_0809.mat,0.08
Dog_3_test_segment_0823.mat,0.118
Dog_3_test_segment_0204.mat,0.126
Dog_3_test_segment_0418.mat,0.031
Dog_3_test_segment_0897.mat,0.104
Dog_3_test_segment_0552.mat,0.132
Dog_3_test_segment_0059.mat,0.105
Dog_3_test_segment_0312.mat,0.102
Dog_3_test_segment_0743.mat,0.072
Dog_3_test_segment_0728.mat,0.116
Dog_3_test_segment_0895.mat,0.086
Dog_3_test_segment_0326.mat,0.125
Dog_3_test_segment_0795.mat,0.088
Dog_3_test_segment_0852.mat,0.081
Dog_3_test_segment_0816.mat,0.148
Dog_3_test_segment_0213.mat,0.082
Dog_3_test_segment_0509.mat,0.076
Dog_3_test_segment_0202.mat,0.116
Dog_3_test_segment_0011.mat,0.138
Dog_3_test_segment_0847.mat,0.078
Dog_3_test_segment_0176.mat,0.092
Dog_3_test_segment_0542.mat,0.064
Dog_3_test_segment_0039.mat,0.05
Dog_3_test_segment_0810.mat,0.13
Dog_3_test_segment_0299.mat,0.107
Dog_3_test_segment_0494.mat,0.11
Dog_3_test_segment_0725.mat,0.085
Dog_3_test_segment_0314.mat,0.078
Dog_3_test_segment_0341.mat,0.077
Dog_3_test_segment_0167.mat,0.066
Dog_3_test_segment_0244.mat,0.072
Dog_3_test_segment_0668.mat,0.063
Dog_3_test_segment_0169.mat,0.077
Dog_3_test_segment_0349.mat,0.078
Dog_3_test_segment_0647.mat,0.108
Dog_3_test_segment_0139.mat,0.092
Dog_3_test_segment_0903.mat,0.138
Dog_3_test_segment_0780.mat,0.099
Dog_3_test_segment_0423.mat,0.037
Dog_3_test_segment_0815.mat,0.12
Dog_3_test_segment_0520.mat,0.084
Dog_3_test_segment_0790.mat,0.12
Dog_3_test_segment_0671.mat,0.079
Dog_3_test_segment_0171.mat,0.07
Dog_3_test_segment_0694.mat,0.107
Dog_3_test_segment_0483.mat,0.138
